numChains = 8;

numberOfTasksinChain = [7,3,3,7,3,5,7,5];

runnablesInChains = [17,8,23,48,21,46,12,43,27,18,24,38,45,22,14,11,13,1,32,2,28,40,8,35];

processingTimesOfMessages = [[1,1,1,1,1],[1],[1,1,1],[1,1],[1,1,1,1,1],[1,1,1],[1,1,1,1],[1,1],[1,1],[1,1,1,1,1],[1,1],[1,1,1],[1],[1,1],[1,1],[1],[1],[1,1],[1,1,1,1,1],[1,1,1,1],[1,1],[1],[1,1,1],[1,1,1],[1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1],[],[1,1],[1],[1,1],[1,1,1],[],[1],[1],[1,1],[1,1,1,1],[1],[1,1,1,1],[1,1,1,1],[1,1],[1,1],[1],[1],[1,1,1],[1,1,1,1],[],[1,1],[1,1],[]];

processingTimesRunnables = [8,17,19,21,17,13,19,18,15,11,17,17,17,7,17,18,14,17,6,17,15,16,10,16,14,13,13,17,20,17,16,14,15,11,14,14,13,14,13,8,15,16,17,14,17,6,14,17,14,13];

periods = [100000,100000,2000,50000,10000,20000,10000,20000,10000,100000,100000,100000,100000,100000,10000,100000,20000,20000,10000,10000,10000,100000,20000,20000,10000,10000,20000,100000,10000,10000,10000,100000,10000,10000,20000,5000,10000,20000,10000,20000,20000,20000,100000,20000,100000,10000,20000,20000,10000,1000];

communicationTimeForOrderCriticalMessages = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];

sizeOfRunnables = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];

senderLabelReceiverOrderCriticalChains = [[17,150,0,0,8],[8,33,0,0,23],[23,115,0,0,48],[21,22,182,0,46],[12,89,0,0,43],[27,107,189,0,18],[18,132,0,0,24],[24,103,0,0,38],[45,159,0,0,22],[14,70,0,0,11],[11,26,0,0,13],[1,85,0,0,32],[32,35,0,0,2],[2,71,0,0,28],[40,65,0,0,8],[8,29,0,0,35]];

senderLabelReceiverNonOrderCriticalChains = [[1,85,32],[1,200,35],[1,200,49],[1,200,4],[1,200,12],[2,71,28],[3,75,50],[3,120,37],[3,120,15],[4,7,2],[4,157,31],[5,12,39],[5,14,32],[5,120,37],[5,120,15],[5,197,7],[6,16,42],[6,37,23],[6,50,28],[7,10,9],[7,39,10],[7,39,22],[7,154,21],[8,29,35],[8,33,23],[9,96,34],[9,136,16],[10,103,14],[10,103,38],[10,140,17],[10,140,29],[10,180,37],[11,26,13],[11,143,6],[12,89,43],[12,171,22],[12,179,13],[13,78,43],[14,70,11],[14,167,44],[15,54,20],[15,186,34],[16,31,28],[17,150,8],[18,132,24],[18,189,27],[19,114,37],[19,122,36],[19,130,30],[19,155,4],[19,155,33],[20,93,15],[20,93,38],[20,170,33],[20,175,30],[21,182,46],[21,191,25],[22,146,9],[23,93,15],[23,93,38],[23,115,48],[24,45,16],[24,103,14],[24,103,38],[25,49,31],[25,140,17],[25,140,29],[26,51,30],[26,51,46],[26,59,17],[26,59,25],[26,82,36],[26,117,45],[27,30,21],[27,30,29],[27,107,18],[27,200,35],[27,200,49],[27,200,4],[27,200,12],[29,36,50],[29,196,44],[30,147,18],[31,99,16],[31,101,48],[32,35,3],[32,35,2],[32,83,3],[34,6,38],[35,181,1],[36,155,4],[36,155,33],[37,200,35],[37,200,49],[37,200,4],[37,200,12],[38,188,33],[39,22,46],[39,51,30],[39,51,46],[39,174,40],[40,30,21],[40,30,29],[40,65,8],[40,121,41],[41,40,47],[41,105,47],[42,39,10],[42,39,22],[43,16,42],[44,193,47],[45,112,33],[45,159,1],[45,159,22],[46,200,35],[46,200,49],[46,200,4],[46,200,12],[48,159,1],[48,159,22],[49,41,48],[49,166,50]];

