numChains = 8;

numberOfTasksinChain = [5,7,3,5,5,5,7,7];

runnablesInChains = [2,37,36,14,27,3,31,29,21,45,18,6,46,43,50,4,43,47,9,42,11,23,7,23,12,27];

processingTimesOfMessages = [[1,1,1,1,1],[1,1,1,1,1,1],[1],[1,1,1],[1,1,1],[1,1,1,1,1],[1,1,1],[1,1,1,1],[1,1,1,1,1,1],[1,1],[1],[1,1],[1,1,1,1,1,1,1],[1,1,1],[1,1,1],[1,1,1,1],[1,1],[1,1],[1,1],[1,1,1],[1],[1,1,1],[1],[1,1,1,1],[1,1],[1,1,1],[1,1],[],[1,1,1],[1,1,1,1],[],[],[1,1],[1],[1,1,1],[1],[1],[],[],[1,1],[1,1,1,1],[1],[1,1,1,1],[1],[1,1,1],[1,1],[1],[],[1],[1,1]];

processingTimesRunnables = [20,18,14,13,17,14,15,13,14,6,17,13,18,14,13,12,15,16,8,14,16,11,16,9,13,21,16,17,14,21,16,14,14,15,12,9,6,10,7,8,15,20,15,21,13,21,8,17,15,17];

periods = [50000,1000,100000,10000,5000,20000,100000,20000,100000,20000,100000,100000,10000,100000,10000,20000,100000,20000,20000,10000,20000,20000,100000,10000,10000,100000,100000,10000,20000,10000,100000,20000,10000,100000,20000,1000,1000,10000,10000,50000,20000,100000,10000,100000,20000,10000,10000,10000,20000,10000];

communicationTimeForOrderCriticalMessages = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];

sizeOfRunnables = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];

senderLabelReceiverOrderCriticalChains = [[2,52,0,0,37],[37,51,194,0,36],[14,200,0,0,27],[27,162,0,0,3],[3,176,0,0,31],[29,29,0,0,21],[45,1,0,0,18],[18,76,165,0,6],[46,55,0,0,43],[43,20,0,0,50],[4,75,0,0,43],[43,155,0,0,47],[9,195,0,0,42],[42,83,0,0,11],[11,78,0,0,23],[7,33,0,0,23],[23,177,0,0,12],[12,100,0,0,27]];

senderLabelReceiverNonOrderCriticalChains = [[1,14,40],[1,20,50],[1,20,40],[1,47,15],[1,47,48],[2,28,36],[2,52,37],[2,61,3],[2,61,38],[2,175,42],[2,175,44],[3,176,31],[4,75,43],[4,132,38],[4,154,28],[5,25,19],[5,170,28],[5,170,19],[6,36,8],[6,36,7],[6,90,30],[6,90,21],[6,165,18],[7,26,31],[7,33,23],[7,45,4],[8,50,45],[8,104,16],[8,104,44],[8,148,10],[9,24,17],[9,86,26],[9,86,35],[9,173,29],[9,173,35],[9,195,42],[10,99,34],[10,115,17],[11,78,23],[12,100,27],[12,189,25],[13,47,15],[13,47,48],[13,55,39],[13,55,43],[13,133,28],[13,170,28],[13,170,19],[14,80,34],[14,174,23],[14,200,27],[15,6,39],[15,96,5],[15,118,48],[16,39,46],[16,135,49],[16,173,29],[16,173,35],[17,175,42],[17,175,44],[18,76,6],[18,106,38],[19,57,12],[19,151,22],[20,10,11],[20,37,1],[20,191,25],[21,81,32],[22,108,32],[22,163,29],[22,172,31],[23,177,12],[24,72,21],[24,79,30],[24,90,30],[24,90,21],[25,155,47],[25,155,39],[26,3,32],[26,116,5],[26,171,47],[27,102,33],[27,162,3],[29,29,21],[29,86,26],[29,86,35],[30,61,3],[30,61,38],[30,104,16],[30,104,44],[33,59,46],[33,93,46],[34,19,42],[35,58,17],[35,58,41],[35,110,50],[36,51,37],[37,194,36],[40,58,17],[40,58,41],[41,22,49],[41,22,11],[41,36,8],[41,36,7],[42,83,11],[43,20,50],[43,20,40],[43,155,47],[43,155,39],[44,101,10],[45,1,18],[45,1,24],[45,141,25],[46,55,39],[46,55,43],[47,16,48],[49,119,34],[50,22,49],[50,22,11]];

