numChains = 4;

numberOfTasksinChain = [3,5,3,7];

runnablesInChains = [8,16,7,16,20,13,20,1,4,7,15];

processingTimesOfMessages = [[1,1,1],[1],[1,1],[1,1],[1,1],[1],[1,1],[1,1,1],[1],[],[1],[],[1,1],[1],[1,1,1],[1,1],[1],[1],[1],[]];

processingTimesRunnables = [16,16,19,16,20,13,14,20,14,12,21,17,20,11,11,17,13,17,17,15];

periods = [10000,2000,10000,10000,10000,1000,10000,10000,10000,10000,10000,10000,10000,5000,10000,10000,10000,1000,10000,10000];

communicationTimeForOrderCriticalMessages = [1,1,1,1,1,1,1];

sizeOfRunnables = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];

senderLabelReceiverOrderCriticalChains = [[8,31,0,0,16],[7,45,0,0,16],[16,57,0,0,20],[13,14,0,0,20],[1,9,0,0,4],[4,35,0,0,7],[7,6,0,0,15]];

senderLabelReceiverNonOrderCriticalChains = [[1,9,4],[1,53,10],[1,53,6],[2,42,3],[3,53,10],[3,53,6],[4,35,7],[4,59,11],[5,7,2],[5,47,10],[6,26,18],[7,6,15],[7,45,16],[8,3,9],[8,4,2],[8,31,16],[9,16,12],[11,25,12],[13,10,6],[13,14,20],[14,33,1],[15,17,17],[15,57,14],[15,57,20],[16,57,14],[16,57,20],[17,37,19],[18,39,3],[19,36,20]];

