numChains = 4;

numberOfTasksinChain = [3,7,7,7];

runnablesInChains = [12,20,10,2,13,19,9,2,18,6,5,3,18,15];

processingTimesOfMessages = [[1],[1,1],[1,1,1],[1,1,1],[1],[1],[1,1,1],[1,1],[1,1,1,1,1],[1,1],[1],[1,1,1],[1],[1,1,1],[],[],[],[1,1],[],[]];

processingTimesRunnables = [16,17,16,8,18,17,13,18,12,12,13,7,19,12,13,10,16,9,20,12];

periods = [10000,10000,10000,2000,10000,10000,10000,10000,10000,10000,10000,1000,10000,10000,10000,10000,10000,10000,10000,1000];

communicationTimeForOrderCriticalMessages = [1,1,1,1,1,1,1,1,1,1];

sizeOfRunnables = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];

senderLabelReceiverOrderCriticalChains = [[12,54,0,0,20],[10,9,0,0,2],[2,43,0,0,13],[13,27,0,0,19],[9,26,0,0,2],[2,6,0,0,18],[18,7,0,0,6],[5,56,0,0,3],[3,25,0,0,18],[18,57,0,0,15]];

senderLabelReceiverNonOrderCriticalChains = [[1,37,5],[2,6,18],[2,43,13],[3,25,18],[3,60,11],[3,60,4],[4,23,16],[4,44,17],[4,44,8],[5,56,3],[6,50,7],[7,28,8],[7,44,17],[7,44,8],[8,34,15],[8,34,19],[9,26,2],[9,44,17],[9,44,8],[9,60,11],[9,60,4],[10,9,2],[10,20,20],[11,59,20],[12,5,1],[12,42,1],[12,54,20],[13,27,19],[14,34,15],[14,34,19],[14,53,16],[18,7,6],[18,57,15]];

