numChains = 6;

numberOfTasksinChain = [5,7,5,3,3,7];

runnablesInChains = [4,22,23,24,20,8,17,16,10,8,1,17,18,10,13,9,3,29];

processingTimesOfMessages = [[1,1],[1],[1,1],[1,1,1],[1],[1],[1],[1],[1,1,1],[1,1],[1],[1,1],[1,1],[1],[1,1,1],[1],[],[1],[1,1],[1],[1],[1,1,1],[],[1,1],[1,1,1],[],[],[],[],[1,1]];

processingTimesRunnables = [7,15,20,17,11,12,11,21,17,17,21,17,7,21,13,20,17,15,15,16,13,15,11,13,15,14,15,16,7,13];

periods = [10000,2000,10000,5000,2000,10000,10000,10000,10000,10000,1000,10000,10000,10000,10000,10000,10000,10000,10000,10000,1000,5000,5000,10000,10000,10000,1000,10000,10000,2000];

communicationTimeForOrderCriticalMessages = [1,1,1,1,1,1,1,1,1,1,1,1];

sizeOfRunnables = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];

senderLabelReceiverOrderCriticalChains = [[4,72,0,0,22],[22,71,0,0,23],[24,39,0,0,20],[20,39,51,0,8],[8,49,0,0,17],[16,76,0,0,10],[10,39,0,0,8],[1,15,0,0,17],[18,62,0,0,10],[13,11,0,0,9],[9,85,0,0,3],[3,48,0,0,29]];

senderLabelReceiverNonOrderCriticalChains = [[1,15,17],[1,54,21],[2,19,6],[3,23,27],[3,48,29],[4,16,11],[4,17,23],[4,72,22],[5,37,6],[6,9,2],[7,9,2],[8,49,17],[9,2,5],[9,2,28],[9,85,3],[10,39,8],[10,39,20],[11,83,21],[12,22,14],[12,24,26],[13,11,9],[13,50,16],[14,40,17],[15,2,5],[15,2,28],[15,4,18],[16,76,10],[18,62,10],[19,20,20],[19,90,24],[20,51,8],[21,12,27],[22,57,29],[22,71,23],[22,71,26],[24,39,8],[24,39,20],[25,27,28],[25,71,23],[25,71,26],[30,38,12],[30,46,11]];

