NumChains = 6;
NumResources = 3;
NumRunnablesInChains = 19;
MemoryBoundOnResource = 1048576;
UtilizationBoundOnResource = 100;

numberOfTasksinChain = [3,3,7,5,7,7];

runnablesInChains = [20,11,1,25,27,4,29,18,19,5,11,15,20,22,13,12,10,27,28];

ProcessingTimesOfMessages = [[1,1],[1,1,1],[],[1,1,1],[1,1],[1,1,1],[1],[1,1,1],[1,1,1,1],[1,1],[],[1],[1,1],[1,1,1],[1,1,1],[],[],[],[1,1,1,1],[1,1],[1,1,1],[1,1,1],[1,1],[1,1,1],[],[],[1,1,1],[],[1,1],[1]];

processingTimesRunnables = [13,14,12,13,10,15,14,10,7,14,9,7,12,9,10,10,10,10,8,13,11,10,4,11,13,8,13,7,12,11];

periods = [5000,10000,1000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,1000,10000,10000,1000,5000,10000,10000,10000,10000,10000];

communicationTimeForOrderCriticalMessages = [1,1,1,1,1,1,1,1,1,1,1,1,1];

sizeOfRunnables = [1223,1393,1195,1233,998,1425,1340,955,618,1303,830,685,1178,830,918,998,933,915,760,1275,1065,975,383,1090,1235,708,1258,683,1185,1030];

SenderLabelReceiverOrderCriticalChains = [[20,80,0,0,11],[1,22,53,0,25],[27,28,0,0,4],[4,37,0,0,29],[29,16,0,0,18],[19,37,0,0,5],[5,76,0,0,11],[15,43,0,0,20],[20,18,0,0,22],[22,58,0,0,13],[12,81,0,0,10],[10,83,0,0,27],[27,76,0,0,28]];

SenderLabelReceiverNonOrderCriticalChains = [[1,22,25],[1,53,25],[2,16,18],[2,16,24],[2,71,6],[4,37,5],[4,37,29],[4,54,8],[5,76,11],[5,76,28],[6,41,23],[6,41,9],[6,48,7],[7,23,28],[8,69,12],[8,69,28],[8,77,3],[9,1,3],[9,1,16],[9,26,3],[9,26,21],[10,79,17],[10,83,27],[12,81,10],[13,44,30],[13,55,29],[14,1,3],[14,1,16],[14,33,18],[15,9,1],[15,36,16],[15,43,20],[19,37,5],[19,37,29],[19,69,12],[19,69,28],[20,18,22],[20,80,11],[21,2,2],[21,58,26],[21,58,13],[22,46,26],[22,58,26],[22,58,13],[23,26,3],[23,26,21],[24,11,17],[24,41,23],[24,41,9],[27,28,4],[27,76,11],[27,76,28],[29,16,18],[29,16,24],[30,29,25]];

jitters = [5000,10000,1000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,1000,10000,10000,1000,5000,10000,10000,10000,10000,10000];

