NumChains = 6;
NumResources = 3;
NumRunnablesInChains = 21;
MemoryBoundOnResource = 1048576;
UtilizationBoundOnResource = 100;

numberOfTasksinChain = [7,9,5,5,3,7];

runnablesInChains = [18,3,17,15,25,7,17,1,14,21,16,28,20,28,26,30,10,2,22,12,9];

ProcessingTimesOfMessages = [[1,1,1],[1,1,1,1,1,1],[1,1,1],[1,1],[1,1],[1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1],[1,1],[1,1,1],[1,1,1],[1,1],[1],[1,1],[1],[1,1,1],[1,1,1,1,1],[1,1,1,1,1,1],[1,1],[1,1,1,1,1],[1,1],[1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1],[1],[1],[1,1],[1,1,1,1],[],[1,1,1,1]];

processingTimesRunnables = [14,12,16,12,6,6,13,13,18,7,11,16,17,13,12,15,14,7,6,11,13,10,12,12,8,6,13,5,11,17];

periods = [20000,10000,20000,20000,20000,20000,20000,20000,10000,5000,1000,10000,20000,20000,20000,10000,20000,20000,1000,10000,10000,10000,2000,20000,20000,10000,2000,10000,20000,5000];

communicationTimeForOrderCriticalMessages = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];

sizeOfRunnables = [50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000];

SenderLabelReceiverOrderCriticalChains = [[18,28,0,0,3],[3,4,44,0,17],[17,22,0,0,15],[25,73,0,0,7],[7,4,0,0,17],[17,66,0,0,1],[1,77,0,0,14],[21,64,0,0,16],[16,5,0,0,28],[20,97,0,0,28],[28,28,0,0,26],[30,8,31,78,10],[2,34,47,0,22],[22,7,0,0,12],[12,10,11,0,9]];

SenderLabelReceiverNonOrderCriticalChains = [[1,20,4],[1,56,26],[1,77,14],[2,24,11],[2,34,22],[2,34,29],[2,39,4],[2,47,25],[2,47,22],[3,44,17],[3,72,4],[3,88,20],[4,36,27],[4,49,13],[5,55,21],[5,55,14],[6,11,9],[6,11,11],[6,14,15],[6,86,13],[6,86,15],[6,99,10],[7,4,17],[7,55,21],[7,55,14],[7,67,8],[7,100,24],[7,100,26],[8,19,14],[8,52,19],[8,52,28],[8,100,24],[8,100,26],[9,26,21],[9,38,29],[10,8,30],[10,31,30],[10,63,13],[11,32,19],[11,52,19],[11,52,28],[12,11,9],[12,11,11],[13,95,14],[14,11,9],[14,11,11],[15,85,12],[16,5,28],[16,5,29],[16,27,5],[17,22,15],[17,58,27],[17,58,9],[17,66,1],[17,66,11],[18,28,3],[18,28,26],[18,78,10],[18,78,29],[18,83,21],[18,84,25],[19,10,12],[19,13,1],[20,66,1],[20,66,11],[20,86,13],[20,86,15],[20,97,28],[21,64,16],[21,96,3],[22,7,12],[22,43,5],[22,48,8],[23,5,28],[23,5,29],[23,12,27],[23,42,5],[23,58,27],[23,58,9],[23,93,30],[24,3,16],[24,3,25],[24,47,25],[24,47,22],[24,80,25],[25,73,7],[26,25,18],[27,68,6],[27,81,2],[28,28,3],[28,28,26],[28,34,22],[28,34,29],[30,3,16],[30,3,25],[30,78,10],[30,78,29]];

jitters = [20000,10000,20000,20000,20000,20000,20000,20000,10000,5000,1000,10000,20000,20000,20000,10000,20000,20000,1000,10000,10000,10000,2000,20000,20000,10000,2000,10000,20000,5000];

