NumChains = 8;
NumResources = 3;
NumRunnablesInChains = 20;
MemoryBoundOnResource = 1048576;
UtilizationBoundOnResource = 100;

numberOfTasksinChain = [3,3,5,3,5,5,5,3];

runnablesInChains = [11,21,27,23,25,23,16,45,16,10,40,31,12,50,44,15,10,3,47,13];

ProcessingTimesOfMessages = [[1,1,1,1,1,1,1],[1,1,1,1],[1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1],[1,1],[1,1,1],[1,1],[1,1,1],[1,1],[1,1,1,1],[1,1,1],[1,1,1,1],[1,1,1,1,1],[1],[1],[1,1,1,1],[1,1],[1,1,1],[1],[1,1,1,1,1],[1,1,1],[1,1,1],[1,1,1,1,1],[1,1],[1],[1,1,1],[1],[1],[1,1],[1,1,1,1,1],[],[1,1,1],[1,1,1],[1,1,1],[1,1,1,1,1],[],[],[1],[1,1,1],[],[1,1,1],[],[1,1],[],[1,1,1],[1,1],[],[1]];

processingTimesRunnables = [13,11,13,11,12,9,8,12,12,11,13,8,6,11,10,10,12,14,15,6,8,14,10,13,9,11,11,8,14,11,13,8,9,11,13,13,14,7,16,8,12,7,8,8,7,10,9,10,16,15];

periods = [20000,100000,20000,100000,10000,100000,100000,10000,10000,20000,10000,100000,5000,2000,20000,10000,5000,20000,100000,1000,10000,100000,10000,100000,10000,100000,10000,100000,10000,50000,20000,20000,20000,100000,100000,100000,20000,100000,100000,20000,10000,20000,10000,100000,10000,100000,5000,100000,1000,100000];

communicationTimeForOrderCriticalMessages = [1,1,1,1,1,1,1,1,1,1,1,1];

sizeOfRunnables = [1205,1080,1210,1083,1113,858,773,1165,1170,1090,1225,735,555,1073,970,938,1178,1318,1430,588,743,1365,953,1278,813,1008,1030,760,1383,1035,1298,715,825,1068,1245,1230,1328,678,1563,705,1180,653,753,743,683,953,803,918,1573,1420];

SenderLabelReceiverOrderCriticalChains = [[11,10,170,0,21],[27,198,0,0,23],[25,69,0,0,23],[23,4,0,0,16],[45,155,0,0,16],[10,189,0,0,40],[40,63,0,0,31],[12,122,0,0,50],[50,186,0,0,44],[15,190,0,0,10],[10,117,0,0,3],[47,103,0,0,13]];

SenderLabelReceiverNonOrderCriticalChains = [[1,64,36],[1,64,40],[1,128,10],[1,128,33],[1,128,45],[1,144,3],[1,144,39],[2,20,14],[2,37,36],[2,79,7],[2,148,26],[3,133,31],[3,182,31],[4,7,7],[4,7,11],[4,69,23],[4,69,24],[4,69,40],[4,75,15],[4,144,3],[4,144,39],[5,14,30],[5,64,36],[5,64,40],[5,69,23],[5,69,24],[5,69,40],[6,95,12],[6,190,19],[6,190,10],[6,190,26],[6,193,42],[6,193,44],[7,117,3],[7,117,29],[8,33,25],[8,46,29],[8,187,27],[9,97,13],[9,137,16],[10,117,3],[10,117,29],[10,189,40],[11,10,21],[11,170,21],[12,13,39],[12,13,48],[12,122,45],[12,122,50],[13,192,44],[13,192,17],[13,192,43],[14,27,30],[14,27,39],[14,85,5],[14,129,37],[15,36,20],[15,93,12],[15,190,19],[15,190,10],[15,190,26],[16,96,27],[17,9,47],[18,66,17],[18,67,41],[18,123,46],[18,135,8],[19,134,38],[19,134,24],[20,11,35],[20,118,13],[20,142,49],[21,149,27],[22,7,7],[22,7,11],[22,27,30],[22,27,39],[22,180,9],[23,4,16],[23,122,45],[23,122,50],[24,19,28],[24,26,46],[24,26,48],[25,69,23],[25,69,24],[25,69,40],[25,102,1],[25,112,41],[26,106,34],[26,161,35],[27,198,23],[28,8,34],[28,60,42],[28,157,33],[29,107,49],[30,197,42],[31,193,42],[31,193,44],[32,6,33],[32,128,10],[32,128,33],[32,128,45],[32,146,33],[34,47,11],[34,155,38],[34,155,16],[35,127,38],[35,127,39],[35,166,43],[36,192,44],[36,192,17],[36,192,43],[37,13,39],[37,13,48],[37,127,38],[37,127,39],[37,188,9],[40,63,31],[41,192,44],[41,192,17],[41,192,43],[43,128,10],[43,128,33],[43,128,45],[45,155,38],[45,155,16],[47,103,13],[47,141,30],[47,162,19],[48,52,49],[48,196,50],[50,186,44]];

jitters = [20000,100000,20000,100000,10000,100000,100000,10000,10000,20000,10000,100000,5000,2000,20000,10000,5000,20000,100000,1000,10000,100000,10000,100000,10000,100000,10000,100000,10000,50000,20000,20000,20000,100000,100000,100000,20000,100000,100000,20000,10000,20000,10000,100000,10000,100000,5000,100000,1000,100000];

