numChains = 4;

numberOfTasksinChain = [7,5,7,5];

runnablesInChains = [10,9,5,14,2,13,1,15,9,4,14,7,4,12];

processingTimesOfMessages = [[1,1],[1],[1,1],[1,1,1],[1,1,1,1],[1,1],[1,1],[1,1],[1,1],[1],[1,1,1,1],[1,1,1],[1],[],[1,1,1,1],[1,1],[1],[1],[],[]];

processingTimesRunnables = [18,14,20,14,15,9,12,9,9,13,8,17,8,11,14,21,15,14,17,16];

periods = [10000,10000,2000,10000,10000,2000,10000,1000,10000,10000,5000,10000,10000,10000,10000,1000,10000,1000,5000,10000];

communicationTimeForOrderCriticalMessages = [1,1,1,1,1,1,1,1,1,1];

sizeOfRunnables = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];

senderLabelReceiverOrderCriticalChains = [[10,54,0,0,9],[9,38,0,0,5],[5,31,0,0,14],[2,22,0,0,13],[13,14,0,0,1],[15,51,0,0,9],[9,60,0,0,4],[4,31,0,0,14],[7,28,0,0,4],[4,28,31,0,12]];

senderLabelReceiverNonOrderCriticalChains = [[1,20,2],[1,20,18],[2,22,13],[3,13,18],[3,27,6],[4,31,14],[4,31,12],[4,31,19],[5,2,16],[5,31,14],[5,31,12],[5,31,19],[6,24,1],[6,59,7],[7,28,4],[7,28,17],[8,29,19],[8,47,16],[9,38,5],[9,60,4],[10,54,9],[11,18,19],[11,31,14],[11,31,12],[11,31,19],[12,28,4],[12,28,17],[12,37,14],[13,14,1],[15,20,2],[15,20,18],[15,51,9],[15,51,20],[16,51,9],[16,51,20],[17,6,20],[18,5,10]];

