numChains = 4;

numberOfTasksinChain = [3,3,3,3];

runnablesInChains = [4,17,8,17,11,16,1,10];

processingTimesOfMessages = [[1,1,1],[1,1],[1,1,1],[1],[1,1],[1,1],[1],[1],[1],[1],[1,1,1,1],[1,1,1,1],[1,1],[1,1,1],[1,1,1,1,1],[1],[1],[],[],[]];

processingTimesRunnables = [14,17,16,13,17,20,17,7,7,13,16,5,15,13,12,14,15,7,16,14];

periods = [10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,1000,10000,10000,10000,5000,1000,10000,10000,10000,10000];

communicationTimeForOrderCriticalMessages = [1,1,1,1];

sizeOfRunnables = [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1];

senderLabelReceiverOrderCriticalChains = [[4,55,0,0,17],[8,33,0,0,17],[11,54,0,0,16],[1,16,0,0,10]];

senderLabelReceiverNonOrderCriticalChains = [[1,6,4],[1,6,5],[1,16,10],[2,38,19],[2,38,10],[3,28,16],[3,28,1],[3,59,7],[4,55,17],[5,14,14],[5,19,6],[6,15,8],[6,24,18],[7,39,11],[8,33,17],[9,18,18],[10,7,20],[11,48,2],[11,48,19],[11,48,18],[11,54,16],[12,27,13],[12,48,2],[12,48,19],[12,48,18],[13,38,19],[13,38,10],[14,48,2],[14,48,19],[14,48,18],[15,6,4],[15,6,5],[15,28,16],[15,28,1],[15,51,9],[16,10,3],[17,53,20]];

