numChains = 50;

numberOfTasksinChain = [9,13,13,9,13,11,9,13,13,7,11,13,7,7,13,13,7,7,11,9,7,7,9,13,7,7,13,11,11,7,9,13,13,11,11,11,7,13,13,7,7,9,13,11,7,13,11,7,11,9];

runnablesInChains = [309,118,260,81,251,373,317,410,176,271,474,245,259,375,39,455,288,300,85,449,260,241,228,38,483,231,262,166,218,298,51,101,208,15,115,140,452,471,389,265,148,172,67,345,317,354,292,141,210,88,385,393,214,371,5,389,94,381,81,93,207,255,31,205,100,107,497,87,279,143,290,177,463,74,17,283,56,472,356,443,407,268,89,278,437,440,155,270,15,217,499,173,360,274,434,104,453,36,77,315,187,208,490,488,60,425,499,98,298,299,34,369,231,241,266,454,354,433,357,375,398,387,96,301,250,128,391,63,208,425,110,449,435,111,444,476,257,323,235,194,229,181,116,451,258,17,466,400,406,96,494,319,500,44,479,108,290,33,295,303,362,358,290,286,404,486,116,429,56,466,91,2,409,329,380,281,161,67,69,203,90,176,30,105,283,464,415,400,78,465,469,53,320,128,328,479,410,117,385,272,29,177,459,182,179,405,308,471,67,214,95,92,167,149,368,84,384,173,377,294,205,226,107,295,86,215,159,168,236,320,189,399,153,425,381,171,121,274,351,40,73,86,247,336,104,12,70,382,223,360,262,342,75,254,204,223,307,34,115,369,475,93,343,263,425,435,450,28,150,402,496,270,221,430,208,4,293,437];

processingTimesOfMessages = [[1,1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1],[1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1],[1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1],[1,1,1,1,1,1,1],[1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1],[1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1],[1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1],[1,1],[1,1,1,1,1],[1,1,1,1],[1,1,1,1],[1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1],[1,1],[1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1],[1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1],[1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1],[1,1],[1,1,1,1,1,1,1,1,1],[1,1,1],[1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1],[1,1,1,1],[1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1,1,1],[1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1],[1,1,1,1],[1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1],[1,1],[1,1,1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1],[1,1,1,1],[1,1,1,1,1,1],[1,1,1],[1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1],[1,1,1,1],[1],[1,1],[1,1,1],[1,1,1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1],[],[1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1],[1,1,1,1,1],[1,1,1,1],[1,1,1],[1,1,1],[1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1],[1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1],[1,1],[1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1],[1,1],[1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1],[1,1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1],[1],[1,1,1,1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1,1],[1,1],[1],[1,1],[1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1,1,1,1],[1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1],[1,1,1,1,1,1],[1,1],[1,1,1,1,1,1,1],[1,1,1,1],[1,1],[1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1],[1,1,1,1],[1,1,1],[1,1,1,1],[1,1,1],[1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1],[1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1],[1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1],[1],[1,1,1,1],[1,1,1],[1,1,1],[1,1,1],[1,1,1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1],[1,1],[1],[1,1,1,1,1],[1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1],[1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1],[1,1,1],[1,1,1,1,1,1,1],[1,1],[1,1],[1,1,1,1,1],[1,1,1],[1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1],[1,1,1],[1,1],[1,1,1,1],[1,1,1],[1,1,1,1,1,1],[1,1,1,1],[1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1],[1,1,1,1],[1,1,1,1],[1,1,1,1,1,1,1,1],[1,1],[1,1,1,1,1,1],[1,1,1,1],[1],[1,1,1,1],[1,1,1],[1,1,1,1,1,1],[],[1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1],[1,1,1,1,1,1],[1,1,1,1,1],[1,1],[1,1],[1,1,1,1,1,1,1],[1,1,1],[1,1,1],[1,1],[1,1,1],[1],[1,1],[1,1,1,1,1,1,1,1,1,1,1,1],[1,1,1],[1,1,1,1,1,1],[1,1,1,1],[1,1,1,1],[1,1,1],[1],[1,1,1],[1,1,1],[1,1,1,1],[1,1,1,1,1],[1,1,1],[1,1,1,1],[1,1,1,1,1,1,1],[1,1,1],[1,1,1,1],[1,1,1],[1,1,1],[1,1],[1,1,1,1],[1,1],[1,1,1,1],[1,1,1,1],[1,1,1,1,1,1],[],[1,1],[1],[1,1,1,1],[1,1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1],[1,1,1],[1,1,1],[1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1],[1,1,1],[1,1,1,1],[1],[1,1],[1,1,1],[1,1,1,1,1],[1,1,1,1,1],[1,1,1,1],[1,1,1],[1,1,1],[1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1,1,1],[1],[1,1,1,1,1],[1],[1],[1],[1,1,1],[1,1,1,1,1,1],[1,1,1,1,1,1,1],[1,1,1],[],[1,1,1,1,1],[1,1],[1,1,1,1,1,1,1],[1,1,1],[1,1,1,1,1,1],[1,1,1,1,1],[1,1,1,1,1],[1,1,1,1],[1,1],[1,1,1,1,1,1,1,1],[1,1,1,1],[1,1],[1],[1,1,1,1,1],[1,1,1,1],[1,1,1],[1,1,1,1],[1,1,1,1,1,1,1],[1],[1,1,1],[1,1,1,1,1],[],[1,1,1],[1,1],[1],[1],[1,1],[],[1,1,1],[1,1],[1],[1,1,1,1,1],[1,1],[1,1],[1,1,1],[1,1,1],[1,1,1,1,1],[1,1],[],[1,1,1,1,1,1,1],[1,1],[1,1,1,1,1],[1,1],[1,1,1,1],[1],[1,1,1,1],[],[1,1,1,1,1,1,1,1],[1,1],[],[1],[1],[1,1,1],[],[1,1,1],[1,1],[1,1,1],[1,1,1],[1],[1,1,1,1],[1,1,1],[1,1,1,1],[1],[1,1,1],[1,1,1],[1,1],[1,1],[1,1],[1],[1],[1,1,1,1],[1,1,1],[],[1],[1,1],[1,1,1],[1],[],[1],[1],[1],[1,1,1,1,1],[1,1,1,1],[1,1,1],[1],[1,1],[1,1,1,1,1,1],[1,1,1,1,1,1],[1,1,1,1]];

processingTimesRunnables = [7,14,16,16,11,17,14,17,19,18,14,17,6,21,17,11,18,15,13,17,16,6,14,19,12,17,7,16,16,13,15,8,14,14,17,9,13,14,12,18,7,14,21,7,17,9,13,18,13,12,15,17,17,16,10,14,14,17,13,15,17,16,15,13,17,9,15,11,20,18,16,17,6,7,19,14,13,10,13,21,13,17,8,18,13,10,16,8,21,21,15,13,6,8,13,21,15,15,17,5,13,9,8,20,13,17,7,16,18,17,6,17,16,17,16,13,8,14,16,9,16,13,16,7,14,16,17,15,15,14,19,16,18,14,17,20,16,17,10,11,21,18,13,16,16,20,16,18,19,8,13,15,21,15,7,14,6,14,17,20,16,12,13,13,12,17,15,21,7,17,17,17,17,21,10,14,16,7,16,13,21,10,20,16,21,17,9,16,8,13,12,9,13,19,15,6,11,13,18,17,17,16,14,11,19,13,15,15,15,21,15,9,6,14,20,14,16,12,16,12,21,15,17,17,11,21,15,19,19,7,14,12,7,14,16,10,9,6,13,16,6,12,11,12,19,16,21,16,11,11,19,21,14,17,17,17,9,12,17,14,6,17,9,17,16,10,17,12,15,14,9,20,17,9,15,17,11,14,14,16,17,15,15,13,5,16,14,13,16,17,10,16,16,10,13,15,8,19,17,8,16,17,9,16,21,19,12,19,11,17,20,15,18,16,15,12,21,18,18,11,10,20,17,6,17,9,15,17,14,13,7,10,21,21,17,19,10,14,17,6,7,9,17,11,20,13,9,16,16,13,13,12,13,15,14,13,13,9,12,16,20,10,17,16,17,15,17,17,7,12,9,9,16,7,13,17,17,17,15,15,16,14,15,16,17,7,20,9,12,15,19,21,14,15,13,11,15,20,5,10,15,8,17,17,13,19,15,11,14,21,16,5,16,17,17,17,17,7,18,16,8,9,19,9,17,6,16,14,16,16,15,21,16,13,7,14,18,6,13,17,8,16,17,18,15,11,11,14,7,17,18,20,10,18,13,15,20,16,13,13,16,18,13,16,12,16,8,16,8,9,16,17,16,19,21,7,21,16,8,8,16,16,15,9,11,16,15,15,16,16,6,21,20,17,15,19,17,8,10,20];

